code,name,status,ok_1d,ok_1m,count_1d,count_1m
300766.SZ,每日互动,Success,True,True,513,6576
002996.SZ,顺博合金,Success,True,True,513,6576
301090.SZ,华润材料,Success,True,True,513,6576
000530.SZ,冰山冷热,Success,True,True,513,6576
300610.SZ,晨化股份,Success,True,True,513,6576
000881.SZ,中广核技,Success,True,True,513,6576
002427.SZ,尤夫股份,Success,True,True,513,6576
000544.SZ,中原环保,Success,True,True,513,6576
300664.SZ,鹏鹞环保,Success,True,True,513,6576
002453.SZ,华软科技,Success,True,True,513,6576
002048.SZ,宁波华翔,Success,True,True,513,6576
001358.SZ,兴欣新材,Success,True,True,513,6576
301078.SZ,孩子王,Success,True,True,513,6576
000869.SZ,张 裕Ａ,Success,True,True,513,6575
300460.SZ,ST惠伦,Success,True,True,513,6576
002657.SZ,中科金财,Success,True,True,513,6576
300414.SZ,中光防雷,Success,True,True,513,6576
002238.SZ,天威视讯,Success,True,True,513,6576
002623.SZ,亚玛顿,Success,True,True,513,6576
300488.SZ,恒锋工具,Success,True,True,513,6576
300093.SZ,*ST金刚,Success,True,True,513,6576
301208.SZ,中亦科技,Success,True,True,513,6576
301613.SZ,新铝时代,Success,True,True,319,6576
300939.SZ,秋田微,Success,True,True,513,6576
301667.SZ,纳百川,Success,True,True,35,6576
300191.SZ,潜能恒信,Success,True,True,513,6576
002755.SZ,奥赛康,Success,True,True,513,6576
300179.SZ,四方达,Success,True,True,513,6576
300562.SZ,乐心医疗,Success,True,True,513,6576
002721.SZ,金一文化,Success,True,True,513,6576
301396.SZ,宏景科技,Success,True,True,513,6576
000636.SZ,风华高科,Success,True,True,513,6576
300516.SZ,久之洋,Success,True,True,513,6576
300080.SZ,易成新能,Success,True,True,513,6576
301600.SZ,慧翰股份,Success,True,True,344,6576
000753.SZ,漳州发展,Success,True,True,513,6576
300068.SZ,南都电源,Success,True,True,513,6576
300473.SZ,德尔股份,Success,True,True,513,6576
002644.SZ,佛慈制药,Success,True,True,513,6576
301287.SZ,康力源,Success,True,True,513,6576
000727.SZ,冠捷科技,Success,True,True,513,6576
300407.SZ,凯发电气,Success,True,True,513,6576
002630.SZ,ST华西,Success,True,True,513,6576
002746.SZ,仙坛股份,Success,True,True,513,6576
000651.SZ,格力电器,Success,True,True,513,6576
300571.SZ,平治信息,Success,True,True,513,6576
002329.SZ,皇氏集团,Success,True,True,513,6576
002732.SZ,燕塘乳业,Success,True,True,513,6577
000625.SZ,长安汽车,Success,True,True,513,6577
300505.SZ,川金诺,Success,True,True,513,6577
300828.SZ,锐新科技,Success,True,True,508,5543
300599.SZ,雄塑科技,Success,True,True,513,6577
300182.SZ,捷成股份,Success,True,True,513,6577
301319.SZ,唯特偶,Success,True,True,513,6576
000990.SZ,诚志股份,Success,True,True,513,6577
002536.SZ,飞龙股份,Success,True,True,513,6577
301181.SZ,标榜股份,Success,True,True,513,6577
002887.SZ,绿茵生态,Success,True,True,513,6577
000421.SZ,南京公用,Success,True,True,513,6577
300701.SZ,森霸传感,Success,True,True,513,6577
002542.SZ,中化岩土,Success,True,True,513,6577
002159.SZ,三特索道,Success,True,True,513,6577
300775.SZ,三角防务,Success,True,True,513,6577
000978.SZ,桂林旅游,Success,True,True,513,6577
301169.SZ,零点有数,Success,True,True,513,6577
300386.SZ,飞天诚信,Success,True,True,513,6577
300284.SZ,苏交科,Success,True,True,513,6577
002919.SZ,名臣健康,Success,True,True,513,6577
002985.SZ,北摩高科,Success,True,True,513,6577
301083.SZ,百胜智能,Success,True,True,513,6577
301498.SZ,乖宝宠物,Success,True,True,513,6577
000523.SZ,红棉股份,Success,True,True,513,6577
300603.SZ,立昂技术,Success,True,True,513,6577
300218.SZ,安利股份,Success,True,True,513,6577
000892.SZ,欢瑞世纪,Success,True,True,513,6577
002434.SZ,万里扬,Success,True,True,513,6577
000557.SZ,西部创业,Success,True,True,513,6577
300677.SZ,英科医疗,Success,True,True,513,6577
002440.SZ,闰土股份,Success,True,True,513,6577
002760.SZ,凤形股份,Success,True,True,513,6577
000677.SZ,恒天海龙,Success,True,True,513,6577
300557.SZ,理工光科,Success,True,True,513,6577
300892.SZ,品渥食品,Success,True,True,513,6577
002714.SZ,牧原股份,Success,True,True,513,6577
000603.SZ,盛达资源,Success,True,True,513,6577
300523.SZ,辰安科技,Success,True,True,513,6577
300138.SZ,晨光生物,Success,True,True,513,6577
002393.SZ,力生制药,Success,True,True,513,6577
002788.SZ,鹭燕医药,Success,True,True,513,6577
301626.SZ,苏州天脉,Success,True,True,320,6577
002291.SZ,遥望科技,Success,True,True,513,6577
300978.SZ,东箭科技,Success,True,True,513,6577
300455.SZ,航天智装,Success,True,True,513,6577
002662.SZ,峰璟股份,Success,True,True,513,6577
002279.SZ,久其软件,Success,True,True,513,6577
000701.SZ,厦门信达,Success,True,True,513,6577
300421.SZ,力星股份,Success,True,True,513,6577
300990.SZ,同飞股份,Success,True,True,513,6577
002616.SZ,长青集团,Success,True,True,513,6577
301456.SZ,盘古智能,Success,True,True,513,6577
001319.SZ,铭科精技,Success,True,True,513,6577
301039.SZ,中集车辆,Success,True,True,513,6577
000599.SZ,青岛双星,Success,True,True,513,6577
000828.SZ,东莞控股,Success,True,True,513,6577
002095.SZ,生 意 宝,Success,True,True,513,6577
000505.SZ,京粮控股,Success,True,True,513,6577
300625.SZ,三雄极光,Success,True,True,513,6577
002009.SZ,天奇股份,Success,True,True,513,6578
002412.SZ,汉森制药,Success,True,True,513,6578
000571.SZ,新大洲A,Success,True,True,513,6578
300651.SZ,金陵体育,Success,True,True,513,6578
002466.SZ,天齐锂业,Success,True,True,513,6578
002510.SZ,天汽模,Success,True,True,509,5784
000407.SZ,胜利股份,Success,True,True,513,6578
300727.SZ,润禾材料,Success,True,True,513,6578
001287.SZ,中电港,Success,True,True,513,6578
002564.SZ,天沃科技,Success,True,True,513,6578
000068.SZ,华控赛格,Success,True,True,513,6578
300348.SZ,长亮科技,Success,True,True,513,6578
300753.SZ,爱朋医疗,Success,True,True,513,6578
002849.SZ,威星智能,Success,True,True,513,6578
002197.SZ,证通电子,Success,True,True,513,6578
301520.SZ,万邦医药,Success,True,True,513,6578
000516.SZ,国际医学,Success,True,True,513,6578
300636.SZ,同和药业,Success,True,True,513,6578
001396.SZ,誉帆科技,Success,True,True,30,6578
002401.SZ,中远海科,Success,True,True,513,6578
300259.SZ,新天科技,Success,True,True,513,6578
300642.SZ,透景生命,Success,True,True,513,6578
002475.SZ,立讯精密,Success,True,True,513,6578
002958.SZ,青农商行,Success,True,True,513,6578
002086.SZ,东方海洋,Success,True,True,513,6578
002184.SZ,海得控制,Success,True,True,513,6578
001208.SZ,华菱线缆,Success,True,True,513,6578
301128.SZ,强瑞技术,Success,True,True,513,6578
301533.SZ,威马农机,Success,True,True,513,6578
000488.SZ,ST晨鸣,Success,True,True,513,6578
002577.SZ,雷柏科技,Success,True,True,513,6578
300740.SZ,水羊股份,Success,True,True,513,6578
002380.SZ,科远智慧,Success,True,True,513,6578
300869.SZ,康泰医学,Success,True,True,513,6578
301358.SZ,湖南裕能,Success,True,True,513,6578
002773.SZ,康弘药业,Success,True,True,513,6578
002368.SZ,太极股份,Success,True,True,513,6578
300881.SZ,盛德鑫泰,Success,True,True,513,6578
002707.SZ,众信旅游,Success,True,True,513,6578
000610.SZ,西安旅游,Success,True,True,513,6578
300530.SZ,领湃科技,Success,True,True,513,6578
000766.SZ,通化金马,Success,True,True,513,6578
300446.SZ,航天智造,Success,True,True,513,6578
002671.SZ,龙泉股份,Success,True,True,513,6578
000712.SZ,锦龙股份,Success,True,True,513,6578
300432.SZ,富临精工,Success,True,True,513,6578
300029.SZ,*ST天龙,Success,True,True,513,6578
300983.SZ,尤安设计,Success,True,True,513,6578
002605.SZ,姚记科技,Success,True,True,513,6578
002282.SZ,博深股份,Success,True,True,513,6578
003019.SZ,宸展光电,Success,True,True,513,6578
300681.SZ,英搏尔,Success,True,True,513,6578
002907.SZ,华森制药,Success,True,True,513,6578
301001.SZ,凯淳股份,Success,True,True,513,6578
000810.SZ,创维数字,Success,True,True,513,6578
301075.SZ,多瑞医药,Success,True,True,513,6578
002973.SZ,侨银股份,Success,True,True,513,6578
300669.SZ,沪宁股份,Success,True,True,513,6578
300272.SZ,开能健康,Success,True,True,513,6578
002045.SZ,国光电器,Success,True,True,513,6578
301486.SZ,致尚科技,Success,True,True,513,6578
300206.SZ,理邦仪器,Success,True,True,513,6578
002031.SZ,巨轮智能,Success,True,True,513,6578
000050.SZ,深天马Ａ,Success,True,True,513,6578
300370.SZ,安控科技,Success,True,True,513,6578
002528.SZ,ST英飞拓,Success,True,True,513,6578
002133.SZ,广宇集团,Success,True,True,513,6578
301584.SZ,建发致新,Success,True,True,92,6578
002899.SZ,英派斯,Success,True,True,513,6579
300304.SZ,云意电气,Success,True,True,513,6579
000912.SZ,泸天化,Success,True,True,513,6579
001223.SZ,欧克科技,Success,True,True,513,6579
300398.SZ,飞凯材料,Success,True,True,513,6579
300783.SZ,三只松鼠,Success,True,True,513,6579
301518.SZ,长华化学,Success,True,True,513,6579
301103.SZ,何氏眼科,Success,True,True,513,6579
002805.SZ,丰元股份,Success,True,True,513,6579
000966.SZ,长源电力,Success,True,True,513,6579
002871.SZ,伟隆股份,Success,True,True,513,6579
301177.SZ,迪阿股份,Success,True,True,513,6579
002337.SZ,赛象科技,Success,True,True,513,6579
300100.SZ,双林股份,Success,True,True,513,6579
001965.SZ,招商公路,Success,True,True,513,6579
002343.SZ,慈文传媒,Success,True,True,513,6579
002758.SZ,浙农股份,Success,True,True,513,6579
300174.SZ,元力股份,Success,True,True,513,6579
300842.SZ,帝科股份,Success,True,True,513,6579
301373.SZ,凌玮科技,Success,True,True,513,6579
300836.SZ,佰奥智能,Success,True,True,513,6579
300587.SZ,天铁科技,Success,True,True,513,6579
301307.SZ,美利信,Success,True,True,513,6579
300940.SZ,南极光,Success,True,True,513,6579
300485.SZ,赛升药业,Success,True,True,513,6579
301205.SZ,联特科技,Success,True,True,513,6579
003032.SZ,*ST传智,Success,True,True,513,6579
000739.SZ,普洛药业,Success,True,True,513,6579
301299.SZ,卓创资讯,Success,True,True,513,6579
300002.SZ,神州泰岳,Success,True,True,513,6579
300419.SZ,ST浩丰,Success,True,True,513,6579
002235.SZ,安妮股份,Success,True,True,513,6579
300076.SZ,GQY视讯,Success,True,True,513,6579
002241.SZ,歌尔股份,Success,True,True,513,6579
300851.SZ,交大思诺,Success,True,True,513,6579
301360.SZ,荣旗科技,Success,True,True,513,6579
300825.SZ,阿尔特,Success,True,True,513,6579
300594.SZ,朗进科技,Success,True,True,513,6579
301314.SZ,科瑞思,Success,True,True,513,6579
002324.SZ,普利特,Success,True,True,513,6579
000628.SZ,高新发展,Success,True,True,513,6579
301388.SZ,欣灵电气,Success,True,True,513,6579
300113.SZ,顺网科技,Success,True,True,513,6579
300508.SZ,维宏股份,Success,True,True,513,6579
002350.SZ,北京科锐,Success,True,True,513,6579
300167.SZ,ST迪威迅,Success,True,True,513,6579
300011.SZ,鼎汉技术,Success,True,True,513,6579
002226.SZ,江南化工,Success,True,True,513,6579
300065.SZ,海兰信,Success,True,True,513,6579
002252.SZ,上海莱士,Success,True,True,513,6579
002649.SZ,博彦科技,Success,True,True,513,6579
301262.SZ,海看股份,Success,True,True,513,6579
300953.SZ,震裕科技,Success,True,True,513,6579
300496.SZ,中科创达,Success,True,True,513,6579
301216.SZ,万凯新材,Success,True,True,513,6579
003021.SZ,兆威机电,Success,True,True,513,6579
300927.SZ,江天化学,Success,True,True,513,6579
300261.SZ,雅本化学,Success,True,True,513,6579
002056.SZ,横店东磁,Success,True,True,513,6579
002988.SZ,豪美新材,Success,True,True,513,6579
300215.SZ,电科院,Success,True,True,513,6579
002439.SZ,启明星辰,Success,True,True,513,6579
002022.SZ,科华生物,Success,True,True,513,6580
001332.SZ,锡装股份,Success,True,True,513,6580
300289.SZ,利德曼,Success,True,True,513,6579
300692.SZ,中赋科技,Success,True,True,513,6580
301012.SZ,扬电科技,Success,True,True,513,6580
000803.SZ,山高环能,Success,True,True,513,6580
301066.SZ,万事利,Success,True,True,513,6580
002960.SZ,青鸟消防,Success,True,True,513,6580
000877.SZ,天山股份,Success,True,True,513,6580
000901.SZ,航天科技,Success,True,True,513,6580
001230.SZ,劲旅环境,Success,True,True,513,6580
300790.SZ,宇瞳光学,Success,True,True,513,6580
301110.SZ,青木科技,Success,True,True,513,6580
002816.SZ,*ST和科,Success,True,True,513,6580
000975.SZ,山金国际,Success,True,True,513,6580
002862.SZ,实丰文化,Success,True,True,513,6580
002154.SZ,报 喜 鸟,Success,True,True,513,6580
300778.SZ,新城市,Success,True,True,513,6580
300363.SZ,博腾股份,Success,True,True,513,6580
002120.SZ,韵达股份,Success,True,True,513,6580
000037.SZ,深南电A,Success,True,True,513,6580
300317.SZ,珈伟新能,Success,True,True,513,6580
300037.SZ,新宙邦,Success,True,True,513,6580
002200.SZ,*ST交投,Success,True,True,513,6580
000778.SZ,新兴铸管,Success,True,True,513,6580
300458.SZ,全志科技,Success,True,True,513,6580
300043.SZ,星辉娱乐,Success,True,True,513,6580
002274.SZ,华昌化工,Success,True,True,513,6580
300975.SZ,商络电子,Success,True,True,513,6580
000790.SZ,华神科技,Success,True,True,513,6580
301230.SZ,泓博医药,Success,True,True,513,6580
002687.SZ,乔治白,Success,True,True,513,6580
300901.SZ,中胤时尚,Success,True,True,513,6580
003007.SZ,直真科技,Success,True,True,513,6580
300877.SZ,金春股份,Success,True,True,513,6580
002785.SZ,万里石,Success,True,True,513,6580
300803.SZ,指南针,Success,True,True,513,6580
000692.SZ,惠天热电,Success,True,True,513,6580
301332.SZ,德尔玛,Success,True,True,513,6580
002719.SZ,麦趣尔,Success,True,True,513,6580
002302.SZ,西部建设,Success,True,True,513,6580
300135.SZ,宝利国际,Success,True,True,513,6580
002376.SZ,新北洋,Success,True,True,513,6580
300141.SZ,和顺电气,Success,True,True,513,6580
002581.SZ,ST未名,Success,True,True,513,6580
000927.SZ,中国铁物,Success,True,True,513,6580
001216.SZ,华瓷股份,Success,True,True,513,6580
002830.SZ,名雕股份,Success,True,True,513,6580
301136.SZ,招标股份,Success,True,True,513,6580
000953.SZ,河化股份,Success,True,True,513,6580
301559.SZ,中集环科,Success,True,True,513,6580
002172.SZ,澳洋健康,Success,True,True,513,6580
002569.SZ,*ST步森,Success,True,True,513,6580
000065.SZ,北方国际,Success,True,True,513,6580
300345.SZ,华民股份,Success,True,True,513,6580
002106.SZ,莱宝高科,Success,True,True,513,6580
000011.SZ,深物业A,Success,True,True,513,6580
300331.SZ,苏大维格,Success,True,True,513,6580
300247.SZ,融捷健康,Success,True,True,513,6580
001388.SZ,信通电子,Success,True,True,154,6580
300233.SZ,金城医药,Success,True,True,513,6580
300628.SZ,亿联网络,Success,True,True,513,6580
002004.SZ,华邦健康,Success,True,True,513,6581
001314.SZ,亿道信息,Success,True,True,513,6580
002932.SZ,明德生物,Success,True,True,513,6580
002483.SZ,润邦股份,Success,True,True,513,6581
000825.SZ,太钢不锈,Success,True,True,513,6581
002098.SZ,浔兴股份,Success,True,True,513,6581
001360.SZ,南矿集团,Success,True,True,513,6580
002946.SZ,新乳业,Success,True,True,513,6581
301040.SZ,中环海陆,Success,True,True,513,6581
002161.SZ,远 望 谷,Success,True,True,513,6581
002115.SZ,三维通信,Success,True,True,513,6581
000419.SZ,通程控股,Success,True,True,513,6581
000002.SZ,万 科Ａ,Success,True,True,513,6581
001299.SZ,美能能源,Success,True,True,513,6581
300322.SZ,硕贝德,Success,True,True,513,6581
300739.SZ,明阳电路,Success,True,True,513,6581
002592.SZ,ST八菱,Success,True,True,513,6581
002189.SZ,中光学,Success,True,True,513,6581
001205.SZ,盛航股份,Success,True,True,513,6581
002823.SZ,凯中精密,Success,True,True,513,6581
301125.SZ,腾亚精工,Success,True,True,513,6581
301151.SZ,冠龙节能,Success,True,True,513,6581
002857.SZ,三晖电气,Success,True,True,513,6581
301027.SZ,华蓝集团,Success,True,True,513,6581
002921.SZ,联诚精密,Success,True,True,513,6581
002490.SZ,山东墨龙,Success,True,True,513,6581
001373.SZ,翔腾新材,Success,True,True,513,6581
002955.SZ,鸿合科技,Success,True,True,513,6581
301053.SZ,远信工业,Success,True,True,513,6581
301448.SZ,开创电气,Success,True,True,513,6581
300254.SZ,仟源医药,Success,True,True,513,6581
002063.SZ,远光软件,Success,True,True,513,6581
002478.SZ,常宝股份,Success,True,True,513,6581
000100.SZ,TCL科技,Success,True,True,513,6581
300220.SZ,金运激光,Success,True,True,513,6581
002017.SZ,东信和平,Success,True,True,513,6581
301257.SZ,普蕊斯,Success,True,True,513,6581
300966.SZ,共同药业,Success,True,True,513,6581
000783.SZ,长江证券,Success,True,True,513,6581
301638.SZ,南网数字,Success,True,True,60,6581
301223.SZ,中荣股份,Success,True,True,513,6581
002694.SZ,顾地科技,Success,True,True,513,6581
300912.SZ,凯龙高科,Success,True,True,513,6581
300024.SZ,机器人,Success,True,True,513,6581
002608.SZ,江苏国信,Success,True,True,513,6581
002213.SZ,大为股份,Success,True,True,513,6581
300050.SZ,世纪鼎利,Success,True,True,513,6581
002267.SZ,陕天然气,Success,True,True,513,6581
002311.SZ,海大集团,Success,True,True,513,6581
300126.SZ,锐奇股份,Success,True,True,513,6581
002365.SZ,永安药业,Success,True,True,513,6581
